article_id, text, id, l/m, wave, subj_id, user_id, q1, q2, q3, q4, q5, q6, q7, q8, q9, q10, q11, q12
"U2c", "Phage theory is a controversial medicinal technique. Two doctors have spoken up about their opposition to this. One doctor, who is an expert on phage theory, knows the possible bacterial risks involved. The other doctor is untrained when it comes to phage theory, but opposes it due to its inefficiency and expenses.", "511", "M22", "1", "user64", "2", "2", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0"
"U2c", "two doctors spoke out against the Phage theory medical technique. one was a specialist and one was not. one argued the potential bacterial risk was too high.", "512", "M22", "2", "user65", "2", "2", "2", "0", "0", "0", "0", "0", "1", "0", "0", "1", "1"
"U2c", "two doctors spoke out against Phage theory medical technique. one was a specialist and one was not. one spoke out against it because he thought the bacterial risk was too high.", "513", "M22", "3", "user66", "2", "2", "2", "0", "0", "0", "0", "0", "1", "0", "0", "1", "1"
"U2c", "Ever since the intofumction of antibiodics, people have been opposing antibiodics and turning to phage therapy. Phage therapy is injecting bacteria into the body.", "515", "M23", "3", "user69", "2", "4", "0", "3", "2", "2", "2", "2", "3", "2", "2", "2", "2"
"U2c", "Ever since the introfuctiom of antibiodics, people have been opposing antibiodics and turning to phage therapy. Phage therapy is injecting bacteria into the body.", "516", "M23", "2", "user68", "2", "4", "0", "3", "2", "2", "2", "2", "3", "2", "2", "2", "2"
"U2c", "Scientist are looking for alternatives for antibiotics, since abusive usage of them create resistance for bacteria against medications. An alternative is using phages. A doctor who is an expert in this area is agianst using phages, because they may lead up to being dangerous for human beings. Another doctor is also against this new method, since it seems hard to administrate.", "517", "L24", "1", "user70", "2", "4", "2", "0", "0", "0", "0", "0", "2", "0", "0", "0", "0"
"U2c", "Scientists are looking for alternatives to curative methods for viruses. An idea has been using phages. Some are against this usage of phages as it could be harmful for the patient. Another scientist is also against phages. ", "518", "L24", "2", "user71", "2", "4", "2", "2", "0", "0", "0", "0", "2", "0", "0", "1", "1"
"U2c", "Scientists are looking for alternatives methods of virus. Some scientists are against it because it's harmful. Another is also against for it.", "519", "L24", "3", "user72", "2", "1", "2", "2", "0", "0", "0", "1", "2", "0", "0", "1", "1"
"U3c", "Bioremediation can kill contaminates in certain substances, such as soil, ground water, and surface water. Two people, one qualified and one unqualified, both disagree with the use of bioremediation. One thinks it could change the contaminate into something more toxic.", "520", "L21", "1", "user61", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "1", "1"
"F2f", "Stem cells are cells that grow indefinitely. Stem cells help fight different types of cancers. Dr. Lewis an expert in the field says they can...", "620", "L26", "3", "user78", "2", "4", "1", "0", "1", "1", "1", "1", "3", "2", "2", "2", "2"
"U3c", "Bioremediation can kill contaminantes in the soil, ground water, and _______. One person who is qualified, and one person who is not, oppose their use.  They say that this may worsen the contaminantes.", "521", "L21", "3", "user63", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "1"
"U3c", "Bioremediation can kill contaminantes in soil, groundwater, and _______. One person who is qualified, and one person who is not qualified, oppose their use. They believe that it could change the contaminante into something worse.", "522", "L21", "2", "user62", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "1"
"U3c", "bioremediation helps decontaminate soil. there are two doctors views, one an expert and one not, both oppose the practice. they oppose it because of the potential harms and the lack of control. ", "524", "M22", "2", "user65", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0"
"U3c", "bioremediation helps decontaminate soil. there are two doctors opinions, one an expert and one not. both oppose this due to lack of controls", "525", "M22", "3", "user66", "2", "4", "2", "0", "0", "0", "0", "1", "1", "0", "0", "0", "1"
"U3c", "Bioremediation is the process of cleaning contamination and waste. It can clean contaminated soil, ground water, or surfaces of water. Bioremediation works by having microbes clean up the contamination by eating the waste. Dr. Harris, a microbiologist, warns against bioremediation, saying that it may turn substances into a toxic by-product.", "526", "M23", "1", "user67", "2", "4", "1", "2", "0", "0", "0", "0", "3", "2", "2", "2", "2"
"U3c", "bioremediation is the process of cleaning contamination and waste. it can clean soil, water, and waste.", "527", "M23", "3", "user69", "2", "4", "0", "3", "2", "2", "2", "2", "3", "2", "2", "2", "2"
"U3c", " bioremediation is the process of cleaning contamination and waste. it can clean soil, water and waste. ", "528", "M23", "2", "user68", "2", "4", "0", "3", "2", "2", "2", "2", "3", "2", "2", "2", "2"
"U3c", "Biomediation is a process of entering microbes into soil, water and some othe sources, which would result in cleaning the dirt in it. The microbes would use the dirts as a food source, so would consume it and grow. An expert in this area is opposing this method, due to his concern that such dirts might become a hazard themselves and the by-products they produce might be dangerous. Another scientist who is not an expert in this area is also against this method.", "529", "L24", "1", "user70", "2", "1", "2", "0", "0", "0", "0", "1", "1", "0", "0", "1", "1"
"U3c", "Biomediation is entering microbes into soil and then allowing it to grow. Some want to use this to allow it to grow and produce in soil. Scientists are against this method due to possible hazards of the byproducts. Other non-scientists are also against the method. ", "530", "L24", "2", "user71", "2", "1", "2", "0", "0", "0", "0", "0", "1", "0", "0", "1", "1"
"U3c", "Biomediation are in microbio...
Some want to use it into soil to increase the production and 
Some scientists are against it because it will produce hazard bioproducts. 
Other non-scientists are also against it. ", "531", "L24", "3", "user72", "2", "1", "2", "0", "0", "0", "0", "0", "1", "0", "0", "1", "1"
"F1d", "GMOs are genetically modified organisms. A doctor opposes thom because they could harm other crops. A virololigst supports them because they could help end the world hunger problem", "533", "M21", "3", "user63", "2", "2", "2", "2", "0", "0", "0", "1", "2", "0", "0", "0", "0"
"F1d", "GMOs are genetically modified organisms. A crop expert opposes ot because it could harm other crops. A virololigst supports them because they could end the world food shortage problem", "534", "M21", "2", "user62", "2", "2", "2", "0", "0", "0", "0", "1", "2", "0", "0", "0", "0"
"F1d", "Genetically modified organisms (GMOs) are used to create things that would not happen naturally. It uses bacterias, genetics, etc. One doctor, who is an expert, thinks it is harmful becasue it impacts biodiversity. Another doctor, who is not an expert, thinks it is the cure for world hunger.", "536", "L22", "2", "user65", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0"
"F1d", "Genetically modified organisms (GMOs) are organisms that are not created naturally. It uses bacteria, genetics, etc. An expert believes that it is harmful because it impacts biodiversity, while someone who is not an expert supports it because he thinks it's the cure to world hunger.", "537", "L22", "3", "user66", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0"
"F1d", "Genetically modified organisms, or GMO's, are organisms in which their genetic data is modified or inserted with other genetic material in order to produce an ideal trait. This genetic material can come from plants, animals, or insects. Many researchers worry that GMO's will result in low levels of biodiversity in the ecosystem. Dr. Hall, a researcher on GMO's, states that this GMO's will lay a major role in argiculture.", "538", "L23", "1", "user67", "2", "4", "2", "2", "0", "0", "0", "0", "0", "0", "0", "0", "1"
"F1d", "Genetically modiefied organamisms, or GMO's, are organaims in which thier DNA is modified and inserted in other organisms .", "540", "L23", "2", "user68", "2", "1", "0", "3", "2", "2", "2", "2", "3", "2", "2", "2", "2"
"F2d", "Stem cells are cells that can recreate and mimic other cells in the body. Dr. King, a stem cell researcher, opposes the use of stem cells because they can cause tumors in the brain and other parts of the body. Dr. Harris, a chemist and non-stem cell researcher, supports the use of stem cells.", "551", "L23", "3", "user69", "2", "1", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0"
"F2d", "A stem cell is a cell that has the ability to recreate and mimic a cell in the body. Dr. King, a stem cell researcher, opposes the use of stem cells because they can cause tumors in the brain and other parts of the body. Dr. Harris, a chemist and non-stem cell researcher, promotes the use of stem cells", "552", "L23", "2", "user68", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "1", "1"
"F1d", "geneticali modified organizems are the organizms whose genes have been genetically modified by humans. Bacteria, viruses and other microbes are the centre of attention involved in creating the genome. Dr. Lewis insists that such genome modification results in a reduction in biodiversity, so he is against it. while, a proffesor who is not proffesionally educated in GM studies, clawins that these modifications are necessary for providing food source for people.", "541", "M24", "1", "user70", "2", "1", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "0"
"F1d", "
GMO are geneticallt modified plants, animals, crops, etc. scientists study these. good; potentially increase food crop yield
bad: is that it decreases biodiversity", "542", "M24", "2", "user71", "2", "2", "0", "3", "2", "2", "2", "2", "3", "2", "2", "2", "2"
"F1d", "GMO     modifies plants, animals, crops, etc. Scientists are studying these.
good: increase the crop delivery
bad: decrease the biocrapy", "543", "M24", "3", "user72", "2", "1", "0", "3", "2", "2", "2", "2", "3", "2", "2", "2", "2"
"F2f", "stem cells can replicate themselves and be used to repair damaged cells in the body. geneticists believe in the use of stem cells. even those who aren't experts believe in it. ", "618", "M25", "3", "user75", "2", "4", "2", "0", "0", "0", "1", "1", "1", "0", "0", "1", "1"
"F2d", "stem cells are generic cells that can make copies of themselves indefinitly. they can be reproduced in heart tissue, brain tissue, etc. one dr. opposes the use of stem cells. another non expert supports this use because it could cure cancer.", "544", "M21", "1", "user61", "2", "4", "2", "0", "0", "0", "1", "1", "1", "0", "0", "0", "1"
"F2d", "stem cells are generic cells that can copy themselves indefinitvly. some doctor opposes them, but i dont know why and someone who is qualified supports them", "545", "M21", "3", "user63", "2", "4", "2", "2", "0", "0", "1", "1", "0", "0", "0", "1", "1"
"F2d", "stem cells are generic cell that can make copies of themselves infinitivly. one doctor opposes them, but i dont know why and another person who is qualified supports them because they could cure cancer", "546", "M21", "2", "user62", "2", "4", "2", "2", "0", "0", "1", "1", "0", "0", "0", "0", "1"
"F2d", "Stem cells are a controversial topic. They can be used in medical cases such as heart conditions. The cells reproduce many times. Dr. King, an expert, opposes the use of stem cells because of the risk of tumors. Dr. Harris (?), who is not an expert, thinks it is a great idea. Especially in the research of tumors.", "548", "L22", "2", "user65", "2", "4", "2", "0", "0", "0", "0", "0", "1", "0", "0", "0", "1"
